year,id1,id2
2010,35784,79380
2010,35787,45544
2011,35790,54854
2011,35790,62245
2006,35796,70037
2006,35797,36471
2010,35797,50399
2010,35797,63730
2010,35797,76570
2015,35798,53799
2005,35801,38794
2004,35801,47611
2004,35801,74624
2001,35802,40284
1988,35803,49190
2003,35803,49217
2009,35803,69431
2016,35804,42684
2003,35809,68791
2016,35810,60175
2015,35811,72961
2006,35812,49263
2005,35812,58750
2005,35812,72650
1997,35813,58256
2006,35814,63885
2002,35815,52389
2004,35816,66837
2016,35817,39136
2014,35820,56981
2005,35827,66207
2005,35828,64144
2003,35830,41703
2003,35830,54281
2003,35830,57889
2003,35830,63009
2003,35830,66422
2003,35830,69412
2004,35831,64789
2009,35832,67047
2006,35840,61689
2006,35840,63988
1997,35840,76755
2006,35841,42967
2006,35841,68230
2006,35842,40321
2004,35845,65761
1997,35850,59600
1990,35852,56562
2004,35857,70411
2004,35857,71745
1998,35867,41283
1970,35868,66799
2004,35869,54401
2005,35871,62805
2010,35872,64004
2016,35874,59298
2016,35874,60135
2016,35874,68360
2013,35880,47588
2013,35880,65508
2013,35880,71502
2004,35881,55343
2012,35884,46134
2012,35884,62675
2006,35885,36533
2006,35885,55445
2006,35885,64241
2002,35886,45132
2005,35886,58452
2006,35887,48523
2006,35887,54693
2003,35887,78827
2014,35888,46376
2005,35891,46216
2000,35891,51550
2009,35892,52072
2009,35892,72489
2009,35892,72691
2012,35894,52844
1994,35896,66699
2004,35900,46411
1980,35902,51065
2004,35906,67845
2001,35907,52824
1998,35910,49105
2003,35911,57034
2005,35911,69575
2005,35915,44583
2006,35915,57321
2004,35916,79576
2006,35917,75743
1999,35919,54456
2003,35919,59061
2003,35919,73133
2012,35921,53301
2012,35921,59778
2012,35921,70819
2003,35924,58441
2006,35927,44651
2006,35927,61665
2004,35928,73919
2005,35931,56007
2005,35931,63063
1998,35933,73381
1998,35933,76469
1998,35933,77963
2009,35934,39235
2009,35934,65347
2009,35934,74708
2008,35934,79110
2003,35935,43945
2014,35936,47350
1999,35939,40118
2013,35942,50874
2006,35943,53624
2004,35949,50541
2006,35950,40051
2006,35950,58541
2005,35957,70479
2005,35957,79592
2012,35958,61548
2012,35958,62299
2004,35959,38069
2004,35960,62465
2006,35961,40191
2001,35963,56656
2000,35963,74039
2016,35966,74829
2005,35969,36654
2005,35969,52973
2006,35973,55262
2006,35973,59434
2010,35976,76644
2003,35979,41404
2016,35982,65680
2006,35983,63624
2006,35983,72112
2005,35987,71933
1999,35992,51778
2001,35994,57481
2007,35995,66185
2009,35996,47216
2009,35996,66157
2015,35998,46271
2007,35998,53515
2015,35998,66082
2015,35999,44623
2006,36000,51231
2002,36001,43217
2002,36001,69264
2002,36001,71177
2011,36002,42240
2011,36002,54171
2004,36003,39613
2014,36007,64910
2015,36008,41918
2015,36008,77468
1998,36009,73191
2003,36011,44421
2003,36011,45321
2009,36012,43875
2004,36013,57301
2003,36015,56892
2005,36017,47456
2005,36017,75355
2001,36018,63751
2005,36020,52440
2005,36020,62599
2002,36021,51392
2004,36021,52558
2016,36022,43279
2016,36022,47329
2016,36022,48926
2016,36022,59025
2016,36026,47392
2006,36027,58536
2006,36027,65455
2006,36027,66945
2006,36027,75955
2009,36028,36397
2006,36029,72048
2014,36034,51781
2014,36035,44059
2016,36035,60366
2014,36035,75759
2001,36036,42011
2015,36037,47092
2015,36037,53010
1996,36039,40627
2000,36039,67645
2000,36040,62708
2001,36040,67452
2004,36040,79912
2012,36041,51901
2006,36042,71652
2006,36043,76286
1990,36045,45682
1999,36050,38168
2012,36050,57909
1998,36052,64867
1994,36054,70394
2010,36056,65204
2007,36056,70332
2006,36058,57828
2014,36060,78996
2005,36063,56944
2005,36067,38915
2002,36068,53426
2017,36070,51156
2004,36074,62377
2006,36078,38472
1998,36078,64980
2008,36086,60165
2006,36087,67339
2016,36089,69603
2004,36090,75055
2000,36091,39833
2000,36091,69120
2002,36092,70449
2004,36094,74988
1999,36097,57340
2006,36101,66483
2014,36106,52906
2014,36106,59085
2015,36108,64347
2000,36109,62355
2004,36117,45631
2004,36117,60053
2004,36117,62990
1997,36121,39489
2016,36123,57598
2006,36124,37772
2013,36126,43096
2013,36126,44573
1999,36128,53992
1989,36129,60240
2006,36130,58144
2006,36130,66530
2006,36130,69278
2006,36130,77537
2005,36133,54336
2015,36134,54265
2015,36134,59301
2015,36134,60752
2005,36136,61635
2014,36138,79590
2005,36139,72971
2004,36143,53560
2002,36144,56493
1973,36145,70796
2004,36151,45123
2010,36157,43336
2010,36157,53798
2010,36157,64344
2006,36158,38012
2010,36159,37277
2010,36159,38474
2010,36159,54677
2010,36159,76775
2005,36162,51970
2006,36163,45565
2006,36163,48457
2014,36166,43173
2005,36168,53139
2006,36172,38831
2005,36174,43900
2015,36179,37410
2016,36180,60279
2012,36185,55946
2006,36187,74852
2001,36188,66637
2004,36189,46981
2004,36190,56230
2002,36191,48779
2005,36192,46923
2005,36192,50699
2005,36192,65662
2005,36192,74598
2005,36192,76898
2003,36193,61547
2000,36199,59450
2006,36200,39828
2006,36203,50379
2006,36203,80035
2005,36205,78322
2009,36206,58286
2009,36206,59338
2009,36206,64455
2009,36206,71879
2003,36208,65288
2001,36208,74548
2014,36209,38660
2006,36210,48705
2004,36214,37198
2004,36214,49027
2003,36215,55410
1999,36216,42940
2000,36216,53144
1999,36216,55028
2014,36217,36928
2014,36217,39149
2013,36221,79712
2006,36222,77918
2003,36226,50410
2006,36227,59337
2004,36228,56190
2006,36230,73078
2013,36232,70229
2002,36233,43022
2004,36235,67229
2004,36237,40768
2005,36240,56774
2005,36240,67064
2003,36242,56999
2004,36248,55946
2006,36249,68720
2000,36258,75006
2003,36262,73607
2009,36263,36477
2015,36263,51927
2009,36263,60944
1995,36267,57648
2004,36268,37537
2004,36268,51129
2004,36268,55975
2006,36269,67974
2016,36271,46478
2000,36272,49614
2004,36275,38140
2003,36276,63352
2012,36279,40624
1998,36280,79191
2003,36281,42738
2016,36287,52444
2001,36288,43464
2001,36288,44251
2001,36288,67365
1998,36293,40566
2005,36294,41703
2005,36296,51332
2016,36298,41868
2016,36298,43723
2016,36298,71077
2016,36298,71821
2016,36298,78927
2012,36300,71411
2011,36300,71825
2005,36305,64595
2002,36306,51933
2002,36306,73814
2006,36310,38615
2004,36310,64993
2004,36310,69826
2003,36312,56743
1998,36314,48234
2012,36315,56729
1992,36316,67419
2008,36317,37924
2014,36317,76534
2004,36321,74875
2001,36323,55410
1999,36324,41687
1999,36324,53957
2009,36325,70385
2008,36326,63009
2008,36326,67862
2016,36329,71527
1998,36332,57270
2006,36333,42946
2014,36334,54377
1997,36336,69950
2003,36339,53067
2008,36340,43310
2008,36340,47563
2008,36340,53647
2008,36340,58128
2008,36340,66618
2008,36340,67167
2008,36340,75063
2001,36341,60153
2013,36342,37036
2013,36342,60910
2013,36342,63538
2006,36344,76741
2006,36351,38388
1998,36356,61876
2002,36357,57351
2010,36359,69322
2014,36360,50667
2005,36361,53088
2004,36362,66407
1965,36363,72255
2014,36365,43459
2014,36365,71113
2005,36368,44111
2002,36369,66479
2014,36371,54056
2014,36371,73047
2015,36374,36606
2003,36377,57646
2004,36377,78069
2005,36378,50752
2005,36378,71772
2005,36378,76214
2006,36380,67293
2000,36381,39292
2006,36384,59581
2006,36385,47480
2005,36388,43223
2005,36388,54645
2006,36390,46928
1997,36391,54472
1995,36391,60883
2004,36392,47729
2006,36394,50330
2016,36395,45622
2009,36396,60585
1999,36397,41619
1999,36397,63924
2009,36397,75077
2003,36398,52562
1998,36401,77617
1996,36402,66314
2015,36403,40694
2015,36404,51524
2001,36405,47649
1972,36406,63260
2004,36408,38976
2004,36408,39981
2006,36409,56028
2003,36412,54573
2004,36418,37130
2004,36418,75031
2006,36424,48378
2013,36426,42186
2013,36426,43856
2015,36426,49137
2002,36428,48067
2005,36432,72971
2005,36433,72034
2006,36437,65500
2010,36441,56862
2005,36442,40488
2006,36443,42772
2006,36443,54826
2004,36444,64694
2002,36445,54749
2002,36445,72715
2001,36449,55687
2004,36450,76411
2006,36452,70429
2006,36455,58529
2005,36456,68125
2011,36461,42240
2004,36462,51912
2006,36463,73095
2016,36464,43543
2000,36465,42120
2005,36466,50920
2004,36467,66393
2002,36468,55575
1993,36470,46127
2010,36471,63730
2010,36471,76570
2012,36472,76012
1999,36476,54925
2007,36477,60944
2004,36477,65257
2005,36478,61852
2005,36478,66382
2006,36481,71292
2009,36482,68029
2013,36484,40582
2006,36485,43551
2005,36487,68468
2006,36488,49342
2005,36493,41621
2005,36493,69868
2017,36494,52307
2013,36495,59042
2004,36498,64630
2013,36501,75436
2006,36505,44127
2006,36505,74634
2016,36508,54597
1997,36511,43315
1997,36511,70930
2005,36513,47320
2005,36513,55197
2005,36513,61250
2005,36513,75704
2005,36513,79151
2001,36517,53218
2001,36517,79085
2006,36522,42359
2009,36523,40384
2004,36524,50923
2004,36524,67804
2001,36524,75617
2001,36524,79409
2004,36530,53430
2005,36531,52196
2005,36532,65293
2005,36533,37525
2002,36533,48881
2002,36533,52621
1993,36534,56562
2015,36534,72263
2006,36540,50169
2006,36540,77390
2006,36544,48643
2001,36546,63202
2006,36548,43384
2016,36550,40914
2003,36552,56114
2012,36553,37263
2016,36553,44978
2002,36555,53527
2004,36556,37137
2004,36556,38030
2004,36556,58689
2004,36556,76640
2003,36561,62325
2004,36563,52467
2014,36566,50043
2014,36566,63020
2012,36568,65015
2003,36574,38085
2012,36577,72512
2006,36578,55714
2006,36578,60951
2006,36579,38596
2006,36579,52264
2008,36581,43798
2008,36581,47563
2008,36581,52356
2008,36581,53647
2008,36581,58128
2008,36581,59587
2008,36581,76270
2016,36583,54064
2016,36583,69760
2009,36587,51586
2001,36596,75095
2004,36597,54620
2010,36601,42056
2014,36601,57437
2008,36604,49341
2008,36604,59536
2009,36605,52436
2015,36606,52634
2007,36608,52014
2014,36609,38301
2014,36609,42446
2006,36612,60865
2001,36613,65460
2004,36614,59146
2004,36614,65356
2004,36614,71886
2014,36615,55230
2004,36616,58357
2006,36617,52907
2006,36617,61559
2006,36618,61942
2004,36619,45099
2006,36621,57128
2006,36621,76060
2004,36622,75719
2003,36623,45460
2004,36623,72092
2003,36623,73257
2016,36624,71023
2006,36630,42752
2009,36630,52187
2006,36630,52560
2006,36630,64219
2006,36630,70251
2006,36630,74402
2005,36633,49007
2006,36637,56933
2006,36637,58783
2004,36640,45606
2004,36642,52355
2005,36642,56134
2012,36646,43110
2002,36646,45500
2007,36646,55837
1998,36646,66161
2012,36646,78953
2015,36647,56217
2003,36650,44183
2013,36651,57024
2004,36653,36762
2004,36653,46200
2005,36654,56013
2006,36656,58605
2006,36658,70574
2003,36659,43108
2004,36660,59592
1993,36660,64537
1999,36661,66085
2015,36663,38063
2015,36663,46123
2015,36665,51443
2015,36666,78974
2012,36672,59775
1994,36674,54814
2004,36676,37577
1998,36676,72556
2014,36677,73961
2004,36678,53627
2005,36679,53106
2002,36685,50599
2006,36685,66240
2006,36687,56797
1998,36690,45505
1998,36690,45785
2005,36691,41983
2004,36693,57364
2011,36693,65079
2011,36693,69237
2004,36699,42447
2002,36699,64894
2006,36699,73425
2016,36700,37095
2003,36701,62761
2014,36704,68408
2002,36706,67798
2011,36707,39643
2008,36707,77950
2004,36708,39633
2004,36708,40599
2010,36709,51435
1997,36711,37654
2004,36712,40136
1999,36713,56713
2013,36714,49928
2013,36714,56996
2003,36721,68823
2009,36722,67588
1988,36723,51401
1988,36723,64666
2003,36725,40734
2005,36726,38387
2004,36726,55378
2006,36729,73354
2015,36735,52339
1998,36736,40674
1991,36744,51527
2001,36745,38749
2006,36746,52643
2004,36748,48024
2012,36749,44255
2006,36749,56455
2006,36749,56894
2012,36749,59430
2012,36749,66635
2001,36752,75780
2006,36756,61529
2012,36759,54306
1999,36761,47904
2004,36762,46200
2012,36762,56778
2006,36762,64674
2012,36762,67257
1998,36766,46916
1998,36766,51410
2001,36769,55316
2011,36772,74359
2005,36773,64846
2006,36774,43478
2007,36775,78796
2009,36776,52618
2009,36776,60442
2004,36778,52123
2004,36778,79585
2007,36779,71790
2007,36779,76334
2004,36780,76914
2006,36781,40274
2011,36783,38791
2006,36784,42141
2004,36786,41629
1998,36797,41747
2009,36799,74761
2004,36802,69775
2006,36804,75135
2002,36805,58645
2013,36807,46609
2013,36807,73149
2015,36807,75369
1970,36808,63419
2009,36809,68383
2009,36809,73862
2009,36809,75603
2015,36811,41987
2016,36817,70278
2001,36818,64682
2014,36821,46236
1999,36825,68199
1998,36827,43232
1998,36827,52840
1998,36827,79614
2004,36830,45555
2001,36831,77234
2014,36832,38517
2014,36832,54099
2015,36832,56927
2014,36832,68377
2014,36832,79770
1998,36834,79510
2005,36835,52201
2005,36839,50699
2005,36839,64075
2006,36840,37299
2004,36841,45495
2014,36842,48832
2002,36842,52900
2016,36842,76203
2006,36843,49904
2006,36843,54576
2016,36845,46551
2015,36848,44741
2015,36848,57085
2005,36849,58284
2013,36850,60979
2004,36851,37063
1995,36852,59341
1995,36852,76004
2010,36854,69424
2006,36857,72272
2006,36857,79763
2000,36864,56047
2008,36866,44465
2008,36866,56060
2008,36866,61285
2004,36866,67365
2004,36866,69913
2000,36867,43881
2000,36867,62009
2010,36868,77037
2006,36870,55804
2016,36871,37928
2016,36871,70372
2016,36872,46318
2002,36874,75945
2006,36876,56608
2005,36876,76176
2000,36879,37301
2014,36879,51050
2012,36880,53534
2003,36881,56168
2005,36882,76184
2005,36883,39497
2002,36884,73757
2002,36894,47333
2004,36896,43013
2015,36897,53791
2000,36898,72858
2006,36899,39754
2006,36899,55883
2009,36901,40784
2009,36901,63627
2013,36902,48132
2013,36902,70745
2013,36902,74109
2013,36902,76743
2003,36903,45230
2016,36912,57705
2005,36914,46199
2005,36914,46438
2005,36914,55292
2005,36914,58197
2000,36916,49700
2000,36916,53774
2004,36916,61628
2005,36917,53275
2014,36921,67520
2007,36924,61888
2003,36924,70338
2005,36924,77407
2006,36926,59444
2006,36926,66964
2006,36926,75736
2006,36926,80199
2012,36936,68067
2004,36938,40791
2006,36939,73394
2003,36941,71025
2003,36942,52083
2003,36943,52235
2006,36944,48162
1999,36947,56517
2015,36948,54140
2001,36949,42769
1997,36954,77721
2004,36957,58954
2006,36961,50675
2006,36962,52145
2002,36964,40204
2002,36965,55207
2006,36965,62382
2003,36969,55428
2005,36970,70916
2005,36970,71544
2006,36974,51539
2002,36976,47976
2002,36976,53608
2006,36981,70891
2006,36983,45221
2006,36983,58492
2006,36983,60512
1997,36985,48906
2015,36992,55453
2010,36993,52468
2014,36993,67751
2014,36993,79369
2016,36994,52156
2015,36995,43923
1998,36996,74183
2001,37001,73233
2005,37007,48273
2005,37007,52864
2009,37012,78150
2005,37015,58893
2012,37017,38399
2004,37018,37701
2006,37019,43852
2006,37021,54193
2015,37022,51826
2005,37023,52014
2006,37023,55207
2003,37024,43641
2003,37024,62138
2005,37026,56427
2012,37027,43838
2012,37027,49944
2009,37031,63054
2005,37032,46843
2005,37032,78580
2012,37033,58491
2000,37035,76711
2006,37035,78333
2013,37036,60910
2006,37037,72458
2016,37041,62520
2016,37041,67903
2010,37044,78412
2006,37047,56297
2015,37048,42900
2004,37049,38862
2004,37049,58271
1968,37051,38557
2006,37054,47893
2016,37057,43359
2006,37058,58714
2004,37061,74727
2004,37063,76145
2003,37064,67759
2004,37067,69542
2012,37068,72851
2002,37069,68813
2003,37070,79938
2003,37072,57947
2002,37074,43178
2014,37077,51910
2002,37084,71781
2003,37085,58796
2003,37089,58070
2012,37093,51815
2009,37097,54919
2009,37097,58388
2009,37098,56238
2006,37099,52114
2006,37099,61837
2005,37099,72722
2017,37100,50746
2017,37100,62077
2016,37105,59748
2002,37106,38372
2002,37106,70231
2012,37110,52762
2012,37110,62555
2003,37112,51554
2012,37115,61802
2014,37115,63584
2015,37115,67700
2003,37118,77865
2004,37119,40463
2006,37120,60147
2003,37124,52948
2003,37124,58491
1998,37125,56590
2006,37126,56732
2002,37126,72587
2002,37126,73250
2003,37127,40943
2015,37128,66480
2016,37129,42247
2016,37129,73623
2005,37130,53627
2005,37130,60645
2009,37131,52805
2009,37131,61289
2011,37132,46837
2015,37133,76979
2004,37137,38030
2004,37137,64801
2005,37140,37749
2006,37140,54621
2005,37140,55037
2014,37143,71551
2014,37143,71629
2001,37145,52010
2001,37145,64247
2006,37147,60716
2006,37147,61374
2006,37147,62182
2006,37147,68397
2014,37149,62355
2014,37149,63836
1998,37157,53914
2012,37162,47749
2012,37162,69802
1999,37163,71239
2004,37167,38091
2003,37172,68896
2004,37172,76935
2006,37173,52513
2006,37173,63623
2012,37174,72160
2005,37180,51743
2006,37183,58376
2005,37185,62636
2005,37185,69637
2003,37186,50862
2012,37187,55363
2016,37188,57067
2001,37189,54689
2001,37189,67752
2016,37192,51456
2002,37194,79928
2006,37195,59892
2002,37195,66792
2016,37197,62912
2004,37198,49027
2016,37200,79589
2005,37201,44288
2005,37201,72514
2006,37202,56005
2005,37206,66852
2017,37208,56659
2009,37209,65036
2009,37209,78410
1990,37215,65320
2001,37217,40326
2009,37222,57456
2009,37222,78344
2002,37224,69729
2014,37226,39217
2010,37228,53862
1997,37229,65039
2006,37232,51166
2001,37233,73477
2005,37235,52701
2004,37238,62190
2008,37239,55062
2003,37239,69200
2004,37240,71417
2006,37242,56982
2016,37243,65571
2011,37248,57382
2011,37248,74608
2016,37250,51290
2010,37250,62787
2016,37250,71698
2016,37250,77494
2003,37251,57886
2004,37258,37883
2012,37259,60299
2006,37260,60248
2006,37260,60753
2006,37260,62106
1997,37264,57810
2006,37265,64991
2005,37268,40234
2005,37269,67043
2003,37271,37824
2006,37272,49166
2017,37272,63688
2016,37274,60099
2006,37276,64677
2011,37277,79498
2004,37278,63024
2001,37281,74013
2002,37282,51756
2002,37284,39862
2002,37285,52569
2001,37286,55325
2006,37287,38490
2011,37288,72611
1999,37289,40607
1998,37289,69834
2006,37290,46335
2006,37290,47069
2004,37291,46379
2004,37291,65365
2003,37293,39722
2003,37293,72815
2003,37294,69874
2003,37295,67985
2004,37300,61255
2010,37302,54928
2014,37304,58134
2005,37306,53153
2011,37307,45675
2016,37308,38838
2003,37309,65951
2006,37310,37494
2006,37311,69191
2004,37312,37345
2009,37313,41164
2009,37313,46861
2005,37314,38395
2005,37314,48647
2005,37314,66714
2005,37314,76834
2005,37315,59571
2016,37319,38193
2015,37321,53520
2016,37321,72404
2016,37321,79908
2008,37322,59934
2006,37323,40072
2006,37323,75664
1997,37324,41688
2007,37328,38593
2016,37332,59417
2016,37332,76937
2006,37333,45562
2016,37334,46673
2010,37334,47295
2010,37334,49028
2010,37334,51643
2016,37334,53746
2016,37334,64593
2016,37334,65570
2016,37335,37610
2016,37335,44438
2016,37335,45761
2016,37335,48100
2016,37335,50093
2016,37335,56729
2016,37335,60227
2016,37335,73287
2016,37335,78433
2004,37341,77639
2001,37345,40004
2001,37345,54309
2003,37345,56428
2002,37345,74308
2005,37345,74945
1998,37346,63128
2001,37347,71633
2005,37348,53869
2005,37348,57509
2006,37348,68303
2003,37349,50734
2005,37350,79365
2012,37351,53344
1997,37351,54568
2012,37351,71822
2015,37353,58882
2016,37356,59501
2006,37357,71813
2006,37360,61307
2005,37361,41720
2005,37361,52630
2015,37369,46648
2013,37372,48353
2013,37373,57984
2013,37373,69153
2013,37373,78321
2015,37374,53711
2015,37378,52806
2016,37381,77366
1998,37384,68120
2014,37385,80019
2001,37388,39779
2004,37390,52891
2005,37391,61945
2015,37393,63094
2006,37395,61524
1984,37396,49039
1984,37396,49097
1984,37396,70469
2013,37398,46934
2013,37398,74465
2013,37398,75304
2001,37401,41465
2005,37404,61660
2001,37409,63517
2004,37413,54417
2016,37418,41679
2014,37418,60650
2014,37418,77791
2014,37419,66284
2014,37421,62947
2015,37421,66871
2014,37421,69376
2012,37421,75506
2006,37422,56811
2004,37425,48487
2011,37425,50099
2011,37425,56695
2003,37428,41760
2015,37433,50606
2012,37436,37524
2012,37436,55928
2015,37438,51826
2011,37441,47503
2014,37442,61195
2007,37443,55837
2007,37443,69873
2004,37445,46920
2008,37447,51908
1989,37447,55238
2017,37449,56369
2011,37451,45003
2011,37451,51375
2011,37451,54070
2011,37451,55285
2011,37451,56986
2011,37451,76361
2003,37453,52014
2004,37456,41854
2016,37458,65487
2000,37460,60592
2005,37462,43187
2005,37462,68567
1987,37463,52912
2016,37466,68620
2016,37467,40697
2002,37468,64066
2006,37468,74784
1999,37470,50756
1999,37470,62361
1999,37470,66749
2005,37475,50170
2003,37475,51734
2012,37477,56072
2004,37478,56678
2014,37484,57969
2015,37485,42691
2003,37485,48018
2000,37486,57568
2005,37490,44035
2005,37491,57651
2005,37491,73982
2006,37492,58110
2003,37494,64919
2005,37497,49295
2005,37501,52561
2004,37502,53027
2004,37502,58685
2000,37504,69095
2004,37505,60370
2004,37505,80151
1998,37507,59543
2004,37508,58278
2004,37511,52114
2004,37511,52124
2005,37515,45068
2003,37521,53030
2006,37522,61136
2003,37523,73692
2012,37524,55928
2004,37526,64315
2004,37527,67969
2004,37527,71890
2005,37528,61880
2005,37528,68961
2001,37529,47708
1998,37530,65322
2003,37531,40937
2006,37533,64762
2015,37536,77675
2004,37537,51129
2004,37537,55975
2004,37537,75461
1978,37544,73725
2001,37546,43101
2001,37546,67058
1984,37547,51898
2004,37547,51933
2003,37547,58443
2006,37547,62677
2003,37548,68189
2006,37550,79685
2016,37553,49360
2014,37553,79401
2002,37554,47675
1999,37555,50724
2004,37560,38274
2005,37562,51695
2004,37566,51907
2016,37567,58469
2015,37567,60642
2016,37567,72759
2001,37569,45040
2013,37570,55307
2009,37570,55992
2003,37575,49738
2012,37576,39673
2012,37576,54515
2004,37577,44562
2006,37578,44452
2002,37581,73567
1980,37582,53338
1980,37582,73283
1999,37584,64593
2008,37587,63552
2006,37588,47858
2006,37588,70929
2006,37589,69553
2002,37590,57904
2004,37590,66965
2006,37593,78702
2015,37597,54281
2012,37597,61593
2012,37597,74975
2015,37599,40102
2015,37599,41658
1999,37601,73915
2000,37602,59820
2005,37605,63459
2009,37609,48146
2009,37609,56912
2009,37609,68973
2016,37610,49897
2016,37610,56729
2005,37611,46237
2000,37611,66964
2006,37611,75736
2002,37612,59293
2002,37612,60320
2012,37613,79521
2003,37616,49676
2003,37616,51493
2002,37619,52002
2005,37623,66165
2012,37624,48089
2004,37626,58887
2012,37628,52949
2006,37631,58696
2006,37632,40702
2006,37632,47659
2010,37634,59507
1998,37639,56516
2006,37641,62755
2006,37642,40114
2006,37642,55788
2004,37646,59575
2002,37646,60254
2002,37646,65178
2002,37648,46687
2002,37649,60178
1994,37650,48473
2003,37651,54259
1997,37654,50835
2004,37659,51588
2000,37660,76388
2015,37661,60024
2006,37662,44347
2005,37663,58266
2005,37663,77882
1997,37664,64308
2005,37666,59249
2014,37667,78620
2001,37668,64705
2012,37670,53894
2011,37672,64529
2013,37674,58208
1999,37678,39370
2014,37679,58523
2014,37679,59878
2007,37680,39638
2006,37682,46570
2002,37684,68783
1998,37685,78476
2003,37692,51805
2003,37692,74254
2004,37696,51727
2010,37696,69591
2012,37697,68407
1966,37703,47888
2002,37705,44155
2006,37706,40959
2005,37706,41720
2003,37706,66542
2006,37708,38404
2006,37711,55405
2011,37712,52675
2012,37718,49977
2012,37718,76384
2001,37720,55289
2005,37720,58075
2001,37720,61679
2006,37721,42454
2005,37723,58784
1999,37724,41705
2001,37727,37974
2004,37730,71094
2004,37730,76523
1998,37731,39052
2004,37732,50297
2004,37732,55052
2016,37735,69284
2002,37738,63033
1998,37738,64557
1998,37738,74183
1998,37738,75014
2003,37739,51827
2006,37740,59955
1998,37741,59864
2006,37741,72991
2005,37743,43906
2005,37743,46060
2005,37743,73506
2002,37744,37773
2017,37745,55001
2017,37745,65103
2004,37747,77299
2003,37748,62344
1997,37748,65496
2003,37748,70996
2003,37748,76128
2005,37751,38365
2003,37752,38593
2003,37752,71719
2014,37756,65621
2016,37758,52725
2005,37759,70703
2009,37760,40319
2009,37761,67487
2009,37761,79782
2013,37763,77962
2012,37766,54621
2014,37774,47291
2014,37774,52855
2014,37774,53100
2016,37776,44978
2012,37776,53619
2012,37776,54966
2012,37776,57067
2014,37779,61663
2009,37780,58508
2015,37782,57792
2015,37782,63694
2002,37783,62300
2002,37783,67602
2015,37787,78798
2006,37788,54368
2001,37789,55585
2005,37790,70084
2005,37790,80239
1999,37794,68614
2001,37798,41007
2006,37798,56941
2006,37798,63673
2012,37799,42544
2012,37799,59360
2016,37803,40219
2006,37806,63495
2003,37806,76005
2005,37808,47368
1996,37810,60481
2006,37815,69070
2005,37817,51715
2014,37818,50957
2000,37819,50443
2004,37820,76429
2005,37822,44524
2005,37822,58299
2004,37828,48291
2011,37830,48556
2016,37832,67977
2003,37833,62953
2003,37834,38024
2003,37834,58311
2003,37834,64040
2005,37837,48562
2005,37837,78302
2016,37840,56777
2002,37841,63798
2002,37841,76561
2005,37842,52728
2005,37842,64537
2003,37845,42870
2003,37845,61583
2006,37846,57920
2013,37847,51805
2014,37849,40210
2013,37852,54923
2005,37859,79160
2015,37861,59022
2014,37862,44182
2005,37864,41001
2015,37866,65339
2004,37868,53793
2003,37872,59993
1959,37877,55119
1959,37877,62766
1996,37879,39110
2002,37881,65669
2000,37882,64308
2000,37882,75553
2004,37883,63237
2006,37883,65454
2006,37883,68578
2015,37884,70576
2006,37884,79943
2007,37885,58879
2006,37889,63612
2006,37890,56107
2017,37891,52368
2003,37892,73499
2004,37893,41525
2003,37895,49209
2006,37897,57809
2015,37901,51520
2001,37902,68058
2006,37904,67761
1997,37905,56023
1997,37905,79411
2003,37907,73311
2005,37909,60666
2005,37909,67878
2001,37911,53071
2003,37914,48163
2003,37914,58893
1999,37916,78109
1998,37917,51100
2003,37922,74663
2005,37923,50761
2010,37924,45877
2010,37924,53433
2010,37924,53630
2008,37924,61484
2010,37924,62979
2016,37928,43086
2015,37928,46256
2015,37928,47056
2014,37928,61840
2016,37928,70372
2000,37929,67710
2005,37930,55258
2014,37932,48278
2014,37935,73500
2004,37938,70314
2005,37938,78692
2004,37940,51832
2006,37942,50838
2004,37946,79378
2006,37950,41936
2006,37950,51204
2008,37952,62246
2000,37954,45871
2006,37954,55448
2002,37958,50755
2002,37958,69547
2002,37958,73564
2003,37959,62496
2012,37961,40484
2005,37962,66006
2005,37962,79293
2005,37964,73984
2016,37965,69701
2002,37966,63163
2006,37969,47005
2001,37974,79131
2005,37975,49673
2005,37975,53118
2002,37976,71053
2012,37978,39673
2012,37978,54515
2002,37982,46603
2002,37982,58474
2003,37987,45429
2003,37987,51717
2005,37989,40565
2006,37990,50391
2016,37991,60735
2004,37994,45866
1998,37994,54248
2002,37996,43609
2005,37996,56298
2006,37997,63893
2002,37998,65358
1989,37999,57103
2005,38002,55625
2005,38002,61089
2005,38003,39684
2004,38004,62034
2014,38006,62751
2016,38007,71833
2006,38008,74456
2006,38010,62651
2003,38010,66605
2003,38010,68088
2003,38011,44631
2003,38011,55158
2003,38011,72556
2003,38011,77551
2003,38014,59367
2016,38015,49695
2016,38015,75120
2003,38016,54708
2000,38019,55424
2003,38024,58311
2003,38024,80226
1976,38026,38559
1976,38026,51898
2006,38028,71914
2004,38029,53974
2004,38030,58689
2004,38030,62082
2004,38030,64801
2004,38030,76640
2016,38031,58997
2006,38033,47919
2006,38033,76408
2005,38034,78838
1998,38035,56516
2003,38036,60459
2014,38037,57726
2005,38043,65468
2004,38052,58909
2005,38053,44894
2004,38053,46794
2006,38053,55660
2004,38057,44397
2004,38057,47077
2002,38058,42500
2005,38059,41783
2004,38065,39677
2004,38065,44329
2004,38065,47673
2004,38065,48025
2004,38065,67602
2010,38066,72534
2004,38067,79348
2006,38068,45186
